,distance,label,pi,fam_div_jc,rat_div_jc,tajima,sites
34,34,autosomes,0.00891794976139,0.0378204814024,0.1728123495,-0.454495487876,2584110
35,35,autosomes,0.00890383511972,0.0381652843285,0.172875986955,-0.475585460282,2484837
36,36,autosomes,0.00898176230558,0.0380470463365,0.173131454768,-0.447734687688,2334243
37,37,autosomes,0.00897096830875,0.0380191678563,0.172379673853,-0.451828292283,2244413
38,38,autosomes,0.00896754832085,0.0379144246377,0.173368187689,-0.460803281002,2107647
39,39,autosomes,0.00896928944046,0.0378221890946,0.171649254386,-0.451608768137,2034793
40,40,autosomes,0.00896660905567,0.0382504987409,0.173060355855,-0.470602435176,1890325
41,41,autosomes,0.00906122814156,0.0379802102199,0.172724483438,-0.453215066846,1850703
42,42,autosomes,0.00898476746313,0.0379704880922,0.173213591485,-0.468008956888,1737351
43,43,autosomes,0.00903438794902,0.0382964744444,0.17258879036,-0.457077013963,1654553
44,44,autosomes,0.00905017906972,0.0380821167025,0.172772501632,-0.468857109237,1563769
45,45,autosomes,0.00915327222011,0.038066997578,0.172443269398,-0.441763152322,1497020
46,46,autosomes,0.0091036195343,0.0379000754017,0.172166245334,-0.448071962733,1433098
47,47,autosomes,0.00919659206219,0.0383338570873,0.173207995525,-0.440749771643,1374500
48,48,autosomes,0.00906192211471,0.0381224845796,0.172700157533,-0.46269673476,1283434
49,49,autosomes,0.00908189030281,0.0378652461527,0.172378559114,-0.458106042131,1257025
50,50,autosomes,0.00926393512795,0.0382951836959,0.174213465431,-0.423499858264,1165267
51,51,autosomes,0.00921230693012,0.0381009067945,0.171800980029,-0.434701515783,1152027
52,52,autosomes,0.0092078227233,0.0385046552758,0.172792620755,-0.46300865955,1077027
53,53,autosomes,0.00926334995289,0.0380655497221,0.172279806706,-0.447200478089,1032582
54,54,autosomes,0.00928894708491,0.0382849487396,0.172122018791,-0.428729522591,998762
55,55,autosomes,0.00925640726474,0.0381210526221,0.172413905105,-0.446544424311,962187
56,56,autosomes,0.00929836173181,0.0384483069824,0.172708255088,-0.444740977246,914075
57,57,autosomes,0.00919821344123,0.0381434330557,0.171564636567,-0.467059492836,869864
58,58,autosomes,0.00914896538215,0.0382099132516,0.17301401166,-0.472086954515,834539
59,59,autosomes,0.009246054988,0.0386238337695,0.172801147727,-0.440823895879,822501
60,60,autosomes,0.00925314119676,0.0385319304769,0.171867125767,-0.444860006755,756253
61,61,autosomes,0.00929720420307,0.0381422996444,0.172920763282,-0.434254449711,732643
62,62,autosomes,0.00924510949771,0.0381339297922,0.17218439036,-0.463686721393,706953
63,63,autosomes,0.00928287206143,0.0382418402489,0.173772854891,-0.45748022504,671374
64,64,autosomes,0.00929150815586,0.0380193266287,0.172672024974,-0.457301675192,644264
65,65,autosomes,0.00924434773517,0.0374386534564,0.171809240478,-0.427431491481,626705
66,66,autosomes,0.0094518456931,0.0383514599171,0.173212566134,-0.428488695126,587952
67,67,autosomes,0.00937874082071,0.0386444720359,0.173935719409,-0.443475211944,580368
68,68,autosomes,0.0094239875746,0.0384715472804,0.174171806699,-0.443111623219,550858
69,69,autosomes,0.00937181838686,0.0389260936267,0.173160021942,-0.45360198357,524343
70,70,autosomes,0.00941373000789,0.0385585826537,0.173725460455,-0.441275621039,520485
71,71,autosomes,0.0094699014627,0.0385664589322,0.172227670915,-0.428574514038,481410
72,72,autosomes,0.00932641119615,0.0379034316197,0.173457607669,-0.457971999241,476630
73,73,autosomes,0.00928188881612,0.0386967842175,0.174587519858,-0.441584163274,447456
74,74,autosomes,0.00930841799961,0.038752417002,0.172289737415,-0.479353712862,441667
75,75,autosomes,0.00920560459075,0.0384154619885,0.172139813575,-0.48455383297,417590
76,76,autosomes,0.00949728307693,0.0386326693367,0.173578505756,-0.457516120317,415408
77,77,autosomes,0.00937068204349,0.0382555571536,0.174318080649,-0.476309406456,397171
78,78,autosomes,0.00940650809646,0.0383876818995,0.172486100657,-0.474674527091,375102
79,79,autosomes,0.00945261462673,0.0388593553584,0.172842974203,-0.450595190063,375048
80,80,autosomes,0.00943759011538,0.0383923692049,0.171272601333,-0.436606979075,351304
81,81,autosomes,0.00950350710391,0.0386014910904,0.173957209086,-0.46310757799,344984
82,82,autosomes,0.00949766338817,0.038866444748,0.173967486848,-0.43310929762,335247
83,83,autosomes,0.00960171631587,0.0385977602011,0.17287327738,-0.416953068131,319632
84,84,autosomes,0.00952631443503,0.0378284091343,0.171971042241,-0.438474731749,310868
85,85,autosomes,0.00947374062902,0.0386126614458,0.173187433392,-0.432470970013,298521
86,86,autosomes,0.00955925944716,0.0388723167308,0.173927250464,-0.446488872302,290480
87,87,autosomes,0.00947374807195,0.0390338536784,0.171065800303,-0.437498246453,280212
88,88,autosomes,0.00949031445748,0.03875918398,0.172073235584,-0.449469429459,267110
89,89,autosomes,0.00956434815317,0.0382545726687,0.174042415242,-0.434311224009,254938
90,90,autosomes,0.009705592305,0.0389419125715,0.17218007302,-0.412228164123,255269
91,91,autosomes,0.00944848944396,0.038697556718,0.173313119289,-0.389656254354,244537
92,92,autosomes,0.00957665097449,0.0384658365779,0.172690930757,-0.46712895793,235518
93,93,autosomes,0.00969763209958,0.0387765663725,0.17127445617,-0.402662603116,222909
94,94,autosomes,0.00979597459704,0.0391240084304,0.174606901213,-0.370734063661,212035
95,95,autosomes,0.00961290181682,0.0387386925011,0.174152935541,-0.397600850138,207256
96,96,autosomes,0.00978017746765,0.0398459529011,0.176060350682,-0.432086450449,206128
97,97,autosomes,0.00961196975643,0.0383367032227,0.173380034308,-0.4392491996,197547
98,98,autosomes,0.00956345351585,0.0387089035497,0.171555622606,-0.427696358549,192939
99,99,autosomes,0.00974106033431,0.0391488078296,0.174597069595,-0.421146153073,7794366
