,distance,label,pi,fam_div_jc,rat_div_jc,tajima,sites
64,64,autosomes,0.00870584409679,0.0376857909734,0.173416284365,-0.435569057196,646449
65,65,autosomes,0.00847807614986,0.0372279320675,0.172565945785,-0.439041393837,620335
66,66,autosomes,0.00850046703262,0.0370999539459,0.173246507923,-0.459688940249,655933
67,67,autosomes,0.00840145182341,0.0372159834229,0.17224543872,-0.452861770166,503309
68,68,autosomes,0.00876132187428,0.0379942959153,0.173821842864,-0.45460007078,626971
69,69,autosomes,0.00858353157836,0.0379407275432,0.173390268446,-0.463520187275,515798
70,70,autosomes,0.00853924810916,0.0372018792976,0.173727903215,-0.461310361933,540140
71,71,autosomes,0.0087082587762,0.0375744429871,0.172951561007,-0.428002732915,496852
72,72,autosomes,0.00855681110352,0.037555273295,0.172093008578,-0.466218914673,490329
73,73,autosomes,0.00874580342475,0.0374274129968,0.172496656585,-0.427719921589,492209
74,74,autosomes,0.00875632269557,0.0377717926403,0.174014032799,-0.469988606009,458405
75,75,autosomes,0.00867004360929,0.0376163811951,0.170516551448,-0.429234493627,422556
76,76,autosomes,0.00863004186906,0.0377450556866,0.172788519063,-0.44962359871,425688
77,77,autosomes,0.0085854817894,0.0373672557757,0.171742933506,-0.485315895272,397458
78,78,autosomes,0.00870453229918,0.0376949435286,0.173162571046,-0.435540813855,420990
79,79,autosomes,0.00883457740008,0.0376140820802,0.171842140434,-0.410664529964,393933
80,80,autosomes,0.00855758747795,0.03765753395,0.172487707431,-0.465042412538,384178
81,81,autosomes,0.00866449274618,0.0372870866562,0.170817576768,-0.404898565087,333055
82,82,autosomes,0.00855997594511,0.0379064130845,0.173507191184,-0.451445527557,384559
83,83,autosomes,0.00862249682097,0.0380190141922,0.173579844788,-0.49769837471,333518
84,84,autosomes,0.00867022979372,0.0372806440629,0.170556132566,-0.447455854353,304818
85,85,autosomes,0.00873321895207,0.0378172456947,0.175526818383,-0.431059134926,319553
86,86,autosomes,0.00867753610363,0.0373618602326,0.173285502809,-0.469061215158,334545
87,87,autosomes,0.00871913521347,0.0377073440264,0.172719855554,-0.418861471365,282691
88,88,autosomes,0.00868269170748,0.0378729739787,0.174008668979,-0.431062043928,277397
89,89,autosomes,0.00872773032057,0.0378538924905,0.172862106617,-0.435052415646,286500
90,90,autosomes,0.0085961540037,0.0375433193584,0.173102024792,-0.46993589128,276249
91,91,autosomes,0.00862141444526,0.0376441808118,0.173423889072,-0.420190976577,284706
92,92,autosomes,0.00889935427587,0.0378619636554,0.171348899062,-0.391690181079,261469
93,93,autosomes,0.00880673761417,0.0375830872138,0.172200677903,-0.440917958097,248684
94,94,autosomes,0.00857214825842,0.0375556443735,0.171108751606,-0.425268532331,217931
95,95,autosomes,0.00892468346147,0.0376179038128,0.172336058513,-0.394176181825,246906
96,96,autosomes,0.00869718153058,0.0379899888085,0.17385864624,-0.460530934916,222196
97,97,autosomes,0.00877029358848,0.0379207261483,0.172597549403,-0.459936148248,231597
98,98,autosomes,0.00858445257695,0.0365701540911,0.170143849256,-0.430520082157,216962
99,99,autosomes,0.00877791892488,0.0375246945134,0.172430799735,-0.419620703433,10073270
